"","Sample_ID","WW_site_name","WW_site_shrtnm","Lineages","Lineage_abundance","Compress_lineages","Parent_lineage","Parent_lineage_grp","Category","PCR_date","Collection_date","Population"
"1188","211104_SBWRDSC26","(SBWRD_SC) Snyderville Basin Silver Creek","SBWRDSC26","AY.120",0.10840554,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,6390
"1189","211104_SDSDS15","(SDSD_S) South Davis SD - South","SDSDS15","AY.120",0.17602394,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,21872
"1190","211104_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120",0.0807662,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,53313
"1191","211104_SLCWRF14","(SLCWRF) Salt Lake City WRF","SLCWRF14","AY.120",0.11313616,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,209645
"1192","211108_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.120",0.03813353,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,32451
"1193","211112_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.120",0.0142869,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,102624
"1194","211112_SBWRDEC27","(SBWRD_EC) Snyderville Basin East Canyon","SBWRDEC27","AY.120",0.0611205,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,23304
"1195","211118_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.120",0.0497555,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,9095
"1196","211118_LCCWWTP22","(LCCWWTP) Logan City WWTP","LCCWWTP22","AY.120",0.0311585,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,94005
"1197","211118_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120",0.04095881,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,53313
"1198","211118_SLCWRF14","(SLCWRF) Salt Lake City WRF","SLCWRF14","AY.120",0.06235847,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,209645
"1199","211118_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.120",0.23655788,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,35840
"1200","211122_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.120",0.02044932,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,21443
"1201","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.120",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"1202","211122_JBWRF4","(JBWRF) Jordan Basin WRF","JBWRF4","AY.120",0.01808901,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,94484
"1203","211122_PWWTP11","(PWWTP) Payson WWTP","PWWTP11","AY.120",0.0030148,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,21231
"1204","211122_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120",0.0445919,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,53313
"1205","211129_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.120",0.01003992,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,9095
"1206","211129_PWWTP11","(PWWTP) Payson WWTP","PWWTP11","AY.120",0.02563941,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,21231
"1207","211129_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.120",0.0449361,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,84981
"1208","211129_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120",0.0863609,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,53313
"1209","211129_SQWRF12","(SQWRF) Santaquin WRF","SQWRF12","AY.120",0.0226679,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,12510
"1210","211129_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.120",0.0928597,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,35840
"1211","211202_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.120",0.0628676,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,102624
"1212","211202_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.120",0.03151436,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,84981
"1213","211202_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120",0.02912082,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,53313
"1214","211202_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.120",0.15170897,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,35840
"1215","211206_CVWRF13","(CVWRF) Central Valley WRF","CVWRF13","AY.120",0.09318063,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,515494
"1216","211206_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.120",0.0254942,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,102624
"1217","211206_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.120",0.0421109,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,84981
"1218","211206_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120",0.05751751,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,53313
"1219","211206_SGWWTP33","(SGWWTP) St George WWTP","SGWWTP33","AY.120",0.04309979,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,92047
"1220","211206_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.120",0.03439436,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,35840
"1221","211206_TSSD6","(TSSD) Timpanogos SSD","TSSD6","AY.120",0.0382484,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,253112
"1222","211209_AVWRF29","(AVWRF) Ashley Valley WRF","AVWRF29","AY.120",0.0191296,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,29513
"1223","211209_CVWWTP28","(CVWWTP) Coalville WWTP","CVWWTP28","AY.120",0.0116279,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,1322
"1224","211209_SGWWTP33","(SGWWTP) St George WWTP","SGWWTP33","AY.120",0.1096545,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,92047
"1225","211209_SQWRF12","(SQWRF) Santaquin WRF","SQWRF12","AY.120",0.40301939,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,12510
"1226","211209_TOOELEWRF2","(TOOELEWRF) Tooele WRF","TOOELEWRF2","AY.120",0.34920753,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,36244
"1227","211213_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.120",0.172164,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,35840
"1228","211213_ACSSD32","(ACSSD) Ash Creek SSD","ACSSD32","AY.120",0.04102188,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,24970
"1229","211213_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.120",0.15898383,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,32451
"1230","211213_CDSD17","(CDSD) Central Davis SD","CDSD17","AY.120",0.0586501,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,64533
"1231","211213_CWSD19","(CWSD) Central Weber WSD","CWSD19","AY.120",0.06995759,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,208850
"1232","211213_NDSD18","(NDSD) North Davis SD","NDSD18","AY.120",0.32173711,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,228700
"1233","211213_ROOSCSD30","(ROOSCSD) Roosevelt City SD","ROOSCSD30","AY.120",0.10975246,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,6790
"1234","211213_SBWRDEC27","(SBWRD_EC) Snyderville Basin East Canyon","SBWRDEC27","AY.120",0.09031895,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,23304
"1235","211213_SQWRF12","(SQWRF) Santaquin WRF","SQWRF12","AY.120",0.01199691,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,12510
"1236","211216_CVWRF13","(CVWRF) Central Valley WRF","CVWRF13","AY.120",0.0857143,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,515494
"1237","211216_JBWRF4","(JBWRF) Jordan Basin WRF","JBWRF4","AY.120",0.32395815,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,94484
"1238","211216_NDSD18","(NDSD) North Davis SD","NDSD18","AY.120",0.07537993,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,228700
"1239","211216_OWRF7","(OWRF) Orem WRF","OWRF7","AY.120",0.03972947,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,112901
"1240","211216_ROOSCSD30","(ROOSCSD) Roosevelt City SD","ROOSCSD30","AY.120",0.03035422,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,6790
"1241","211216_SDSDS15","(SDSD_S) South Davis SD - South","SDSDS15","AY.120",0.04154398,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,21872
"1242","211216_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.120",0.05619152,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,254971
"1243","211220_SQWRF12","(SQWRF) Santaquin WRF","SQWRF12","AY.120",0.04626534,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,12510
"1244","211220_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.120",0.2100007,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,35840
"1245","211228_CVWRF13","(CVWRF) Central Valley WRF","CVWRF13","AY.120",0.03589656,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,515494
"1246","211228_OWRF7","(OWRF) Orem WRF","OWRF7","AY.120",0.357607,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,112901
"1247","211228_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120",0.01023339,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,53313
"1248","211230_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.120",0.08021511,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,21443
"1249","211230_OWRF7","(OWRF) Orem WRF","OWRF7","AY.120",0.0175923,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,112901
"1250","211230_PWWTP11","(PWWTP) Payson WWTP","PWWTP11","AY.120",0.05670148,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,21231
"1251","211230_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.120",0.0330061,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,84981
"1252","211108_PRWID25","(PRWID) Price WID","PRWID25","AY.120.1",0.0204283,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,17312
"1253","211118_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120.1",0.00220669,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,53313
"1254","211118_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.120.1",0.00192012,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,35840
"1255","211122_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.120.1",0.02044932,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,21443
"1256","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.120.1",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"1257","211122_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120.1",0.0405445,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,53313
"1258","211129_AVWRF29","(AVWRF) Ashley Valley WRF","AVWRF29","AY.120.1",0.11766666,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,29513
"1259","211129_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120.1",0.0207831,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,53313
"1260","211129_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.120.1",0.03659014,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,35840
"1261","211206_CDSD17","(CDSD) Central Davis SD","CDSD17","AY.120.1",0.02512256,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,64533
"1262","211206_JBWRF4","(JBWRF) Jordan Basin WRF","JBWRF4","AY.120.1",0.02030067,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,94484
"1263","211206_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.120.1",0.01847398,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,254971
"1264","211209_CWSD19","(CWSD) Central Weber WSD","CWSD19","AY.120.1",0.118831,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,208850
"1265","211209_OWRF7","(OWRF) Orem WRF","OWRF7","AY.120.1",0.0605859,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,112901
"1266","211209_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120.1",0.171805,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,53313
"1267","211209_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.120.1",0.059081,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,35840
"1268","211213_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120.1",0.05165362,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,53313
"1269","211213_AVWRF29","(AVWRF) Ashley Valley WRF","AVWRF29","AY.120.1",0.246888,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,29513
"1270","211213_CWSD19","(CWSD) Central Weber WSD","CWSD19","AY.120.1",0.27929339,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,208850
"1271","211213_SQWRF12","(SQWRF) Santaquin WRF","SQWRF12","AY.120.1",0.0506608,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,12510
"1272","211216_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.120.1",0.02070046,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,102624
"1273","211220_SQWRF12","(SQWRF) Santaquin WRF","SQWRF12","AY.120.1",0.102399,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,12510
"1274","211228_PWWTP11","(PWWTP) Payson WWTP","PWWTP11","AY.120.1",0.05904221,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,21231
"1275","211228_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120.1",0.13632366,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,53313
"1276","211230_PWWTP11","(PWWTP) Payson WWTP","PWWTP11","AY.120.1",0.0267866,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,21231
"1277","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.120.2",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"1278","211202_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.120.2",0.0120367,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,53313
"1279","211206_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.120.2",0.0337649,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,102624
"1280","211206_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.120.2",0.02610522,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,254971
"1281","211216_ROOSCSD30","(ROOSCSD) Roosevelt City SD","ROOSCSD30","AY.120.2",0.03035422,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,6790
"1282","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.121",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"1283","211122_SBWRDEC27","(SBWRD_EC) Snyderville Basin East Canyon","SBWRDEC27","AY.121",0.03568754,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,23304
"1284","211202_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.121",0.05411108,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,254971
"1285","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.121.1",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"1286","211104_SLCWRF14","(SLCWRF) Salt Lake City WRF","SLCWRF14","AY.122",0.16017373,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,209645
"1287","211112_TSSD6","(TSSD) Timpanogos SSD","TSSD6","AY.122",0.235219,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,253112
"1288","211118_CDSD17","(CDSD) Central Davis SD","CDSD17","AY.122",0.4730203,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,64533
"1289","211118_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.122",0.112891,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,9095
"1290","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.122",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"1291","211122_SBWRDEC27","(SBWRD_EC) Snyderville Basin East Canyon","SBWRDEC27","AY.122",0.03568754,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,23304
"1292","211202_SGWWTP33","(SGWWTP) St George WWTP","SGWWTP33","AY.122",0.04425022,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,92047
"1293","211202_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.122",0.05411108,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,254971
"1294","211206_OWRF7","(OWRF) Orem WRF","OWRF7","AY.122",0.01316706,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,112901
"1295","211209_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.122",0.0733516,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,102624
"1296","211209_PRWID25","(PRWID) Price WID","PRWID25","AY.122",0.08414075,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,17312
"1297","211213_OWRF7","(OWRF) Orem WRF","OWRF7","AY.122",0.19047064,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,112901
"1298","211216_ACSSD32","(ACSSD) Ash Creek SSD","ACSSD32","AY.122",0.01617799,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,24970
"1299","211216_SGWWTP33","(SGWWTP) St George WWTP","SGWWTP33","AY.122",0.05963939,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,92047
"1300","211220_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.122",0.03020721,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,89507
"1301","211220_ROOSCSD30","(ROOSCSD) Roosevelt City SD","ROOSCSD30","AY.122",0.02578166,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,6790
"1302","211220_SDSDS15","(SDSD_S) South Davis SD - South","SDSDS15","AY.122",0.03663825,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,21872
"1303","211230_ROOSCSD30","(ROOSCSD) Roosevelt City SD","ROOSCSD30","AY.122",0.05936204,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,6790
"1304","211112_SBWRDSC26","(SBWRD_SC) Snyderville Basin Silver Creek","SBWRDSC26","AY.122.1",0.00121753,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,6390
"1305","211118_CDSD17","(CDSD) Central Davis SD","CDSD17","AY.122.1",0.0700887,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,64533
"1306","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.122.1",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"1307","211108_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.122.3",0.0168179,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,32451
"1308","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.123",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"1309","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.124",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"1310","211122_TWWTP23","(TWWTP) Tremonton WWTP","TWWTP23","AY.124",0.198113,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,12451
"1311","211129_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.124",0.45134479,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,21443
"1312","211129_PRWID25","(PRWID) Price WID","PRWID25","AY.124",0.01376304,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,17312
"1313","211129_TSSD6","(TSSD) Timpanogos SSD","TSSD6","AY.124",0.02128028,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,253112
"1314","211202_LCCWWTP22","(LCCWWTP) Logan City WWTP","LCCWWTP22","AY.124",0.13128963,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,94005
"1315","211206_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.124",0.013245,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,21443
"1316","211206_JBWRF4","(JBWRF) Jordan Basin WRF","JBWRF4","AY.124",0.02271608,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,94484
"1317","211213_JBWRF4","(JBWRF) Jordan Basin WRF","JBWRF4","AY.124",0.06480864,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,94484
"1318","211220_AVWRF29","(AVWRF) Ashley Valley WRF","AVWRF29","AY.124",0.14592826,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,29513
"1319","211220_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.124",0.0338753,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,9095
"1320","211220_JBWRF4","(JBWRF) Jordan Basin WRF","JBWRF4","AY.124",0.09569462,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,94484
"1321","211228_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.124",0.0571149,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,21443
"1322","211228_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.124",0.13217543,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,35840
"1323","211230_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.124",0.01858449,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,35840
"1324","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.125",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"1325","211129_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.125",0.08944729,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,21443
"1326","211129_CDSD17","(CDSD) Central Davis SD","CDSD17","AY.125",0.06368999,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,64533
"1327","211129_NDSD18","(NDSD) North Davis SD","NDSD18","AY.125",0.05445683,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,228700
"1328","211206_TSSD6","(TSSD) Timpanogos SSD","TSSD6","AY.125",0.02474681,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,253112
"1329","211209_TSSD6","(TSSD) Timpanogos SSD","TSSD6","AY.125",0.05685243,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,253112
"1330","211216_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.125",0.04243141,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,89507
"1331","211216_OWRF7","(OWRF) Orem WRF","OWRF7","AY.125",0.02588338,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,112901
"1332","211220_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.125",0.07204441,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,32451
"1333","211220_OWRF7","(OWRF) Orem WRF","OWRF7","AY.125",0.03608279,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,112901
"1334","211228_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.125",0.0462987,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,32451
"1335","211228_TSSD6","(TSSD) Timpanogos SSD","TSSD6","AY.125",0.11284774,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,253112
"1336","211230_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.125",0.14112061,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,53313
"1337","211104_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.126",0.0181818,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,254971
"1338","211104_TSSD6","(TSSD) Timpanogos SSD","TSSD6","AY.126",0.0503311,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,253112
"1339","211108_ACSSD32","(ACSSD) Ash Creek SSD","ACSSD32","AY.126",0.0333717,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,24970
"1340","211108_AVWRF29","(AVWRF) Ashley Valley WRF","AVWRF29","AY.126",0.0463597,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,29513
"1341","211108_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.126",0.0368521,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,32451
"1342","211112_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.126",0.0599262,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,32451
"1343","211112_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.126",0.0669632,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,89507
"1344","211118_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.126",0.0153568,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,32451
"1345","211118_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.126",0.133447,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,102624
"1346","211118_TOOELEWRF2","(TOOELEWRF) Tooele WRF","TOOELEWRF2","AY.126",0.143745,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,36244
"1347","211122_ACSSD32","(ACSSD) Ash Creek SSD","ACSSD32","AY.126",0.00190114,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,24970
"1348","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.126",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"1349","211122_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.126",0.027115,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,89507
"1350","211122_OWRF7","(OWRF) Orem WRF","OWRF7","AY.126",0.0388787,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,112901
"1351","211122_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.126",0.071753,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,102624
"1352","211122_SDSDS15","(SDSD_S) South Davis SD - South","SDSDS15","AY.126",0.142811,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,21872
